transaction_id,timestamp,customer_id,employee_id,total_amount,payment_method
4676,2025-02-08 08:06:43,192,12,55000,Cash
4677,2025-02-08 09:31:04,324,4,74000,Credit Card
4678,2025-02-08 09:32:33,329,3,68000,E-Wallet
4679,2025-02-08 15:24:10,436,10,75000,Debit Card
4680,2025-02-08 16:58:38,234,3,64000,E-Wallet
4681,2025-02-08 19:06:18,121,8,56000,QRIS
4682,2025-02-08 09:10:38,225,10,56000,Debit Card
4683,2025-02-08 12:11:56,488,10,104000,E-Wallet
4684,2025-02-08 08:33:34,301,6,118000,Cash
4685,2025-02-08 15:28:37,443,5,92000,Debit Card
4686,2025-02-08 07:32:25,281,10,64000,Debit Card
4687,2025-02-08 11:29:19,483,14,35000,E-Wallet
4688,2025-02-08 16:00:21,142,10,77000,Debit Card
4689,2025-02-08 19:40:14,348,9,71000,Debit Card
4690,2025-02-08 12:50:29,21,6,92000,QRIS
4691,2025-02-08 11:32:14,433,3,96000,Debit Card
4692,2025-02-08 12:04:54,326,7,136000,Debit Card
4693,2025-02-08 17:02:10,385,10,55000,Debit Card
4694,2025-02-08 16:33:04,476,3,26000,Debit Card
4695,2025-02-08 08:43:03,359,5,69000,E-Wallet
4696,2025-02-08 07:46:58,125,12,26000,Cash
4697,2025-02-08 19:54:25,481,14,61000,E-Wallet
4698,2025-02-08 16:18:07,106,10,87000,Debit Card
4699,2025-02-08 08:28:23,150,12,20000,Cash
4700,2025-02-08 09:00:28,165,10,34000,E-Wallet
4701,2025-02-08 13:38:13,56,4,27000,QRIS
4702,2025-02-08 16:51:46,252,5,94000,QRIS
4703,2025-02-08 09:31:01,494,3,59000,Credit Card
4704,2025-02-08 07:02:03,39,8,79000,Cash
4705,2025-02-08 15:13:55,274,1,127000,Credit Card
4706,2025-02-08 19:12:40,156,3,48000,Credit Card
4707,2025-02-08 07:47:34,346,8,35000,Debit Card
4708,2025-02-08 11:18:44,459,12,43000,Debit Card
4709,2025-02-08 12:42:15,200,4,98000,Credit Card
4710,2025-02-08 09:13:48,45,12,94000,QRIS
4711,2025-02-08 15:11:49,454,15,104000,QRIS
4712,2025-02-08 12:33:17,346,5,116000,QRIS
4713,2025-02-08 11:52:41,338,14,27000,Debit Card
4714,2025-02-08 06:56:53,343,14,26000,E-Wallet
4715,2025-02-08 06:17:55,231,12,23000,Cash
4716,2025-02-08 06:10:38,494,9,22000,Credit Card
4717,2025-02-08 09:35:30,335,1,88000,Credit Card
4718,2025-02-08 09:20:37,470,13,69000,Debit Card
4719,2025-02-08 07:30:23,400,8,77000,E-Wallet
4720,2025-02-08 10:23:29,339,12,79000,E-Wallet
4721,2025-02-08 13:59:24,11,8,138000,E-Wallet
4722,2025-02-08 08:04:51,91,14,27000,Cash
4723,2025-02-08 08:29:21,345,4,128000,Credit Card
4724,2025-02-08 11:57:17,59,8,37000,E-Wallet
4725,2025-02-08 19:17:37,118,15,98000,E-Wallet
4726,2025-02-08 19:52:45,29,3,26000,Debit Card
4727,2025-02-08 16:49:19,431,12,119000,E-Wallet
4728,2025-02-08 09:06:46,209,5,20000,QRIS
4729,2025-02-08 06:39:39,328,5,91000,QRIS
4730,2025-02-08 11:22:21,30,13,83000,QRIS
4731,2025-02-08 17:05:33,65,6,74000,QRIS
4732,2025-02-08 09:29:16,295,4,70000,QRIS
4733,2025-02-08 11:39:13,500,1,23000,E-Wallet
4734,2025-02-08 12:11:53,205,14,142000,QRIS
4735,2025-02-08 11:24:12,390,13,25000,Cash
4736,2025-02-08 17:23:25,329,3,122000,Cash
4737,2025-02-08 09:36:05,337,14,97000,E-Wallet
4738,2025-02-08 13:26:42,234,9,126000,Credit Card
4739,2025-02-08 09:49:02,46,13,23000,Credit Card
4740,2025-02-08 19:54:33,407,5,118000,QRIS
4741,2025-02-08 19:49:37,427,6,138000,Cash
4742,2025-02-08 08:27:08,455,3,15000,Cash
4743,2025-02-08 19:53:59,344,7,59000,QRIS
4744,2025-02-08 19:13:54,13,10,65000,Cash
4745,2025-02-08 08:40:17,313,4,108000,E-Wallet
4746,2025-02-08 14:47:27,343,6,59000,Credit Card
4747,2025-02-08 16:18:22,391,9,83000,Credit Card
4748,2025-02-08 12:07:25,394,12,45000,Cash
4749,2025-02-08 12:27:44,435,12,59000,E-Wallet
4750,2025-02-08 12:59:53,491,8,73000,QRIS
4751,2025-02-08 12:39:33,104,1,113000,Credit Card
4752,2025-02-08 12:49:15,478,3,59000,Credit Card
4753,2025-02-08 12:52:41,360,6,25000,Cash
4754,2025-02-08 12:44:20,247,3,78000,QRIS
4755,2025-02-08 06:51:41,195,8,116000,Debit Card
4756,2025-02-08 15:46:50,423,3,139000,Credit Card
4757,2025-02-08 18:26:54,310,4,34000,E-Wallet
4758,2025-02-08 09:22:48,431,8,104000,Debit Card
4759,2025-02-08 12:52:23,216,15,85000,Cash
4760,2025-02-08 14:53:58,434,8,31000,Cash
4761,2025-02-08 10:16:23,495,1,27000,E-Wallet
4762,2025-02-08 11:02:50,339,3,121000,QRIS
4763,2025-02-08 19:00:40,195,5,27000,QRIS
4764,2025-02-08 20:55:44,369,14,77000,Credit Card
4765,2025-02-08 12:45:58,224,1,103000,Cash
4766,2025-02-08 18:43:55,38,6,110000,QRIS
4767,2025-02-08 12:15:30,24,5,73000,Cash
4768,2025-02-08 18:13:39,230,6,84000,Debit Card
4769,2025-02-08 08:21:16,450,7,29000,QRIS
4770,2025-02-08 10:57:24,421,7,23000,Cash
4771,2025-02-08 18:17:18,345,8,69000,E-Wallet
4772,2025-02-08 15:41:45,218,7,22000,E-Wallet
4773,2025-02-08 19:54:32,295,3,107000,E-Wallet
4774,2025-02-08 08:06:36,359,12,26000,E-Wallet
4775,2025-02-08 15:41:16,263,1,26000,QRIS
4776,2025-02-08 07:55:04,460,12,15000,E-Wallet
4777,2025-02-08 08:25:44,136,10,97000,E-Wallet
4778,2025-02-08 08:30:35,371,13,30000,E-Wallet
4779,2025-02-08 11:59:46,358,8,134000,Cash
4780,2025-02-08 19:05:56,291,8,65000,QRIS
4781,2025-02-08 17:31:59,401,3,131000,E-Wallet
4782,2025-02-08 18:54:36,260,13,94000,E-Wallet
4783,2025-02-08 17:35:57,3,1,20000,Credit Card
4784,2025-02-08 09:35:45,191,3,43000,QRIS
4785,2025-02-08 06:47:40,110,6,88000,QRIS
4786,2025-02-08 09:06:44,209,1,111000,E-Wallet
4787,2025-02-08 11:22:14,480,15,102000,Credit Card
4788,2025-02-08 16:50:04,46,10,88000,Cash
4789,2025-02-08 12:04:44,301,7,15000,E-Wallet
4790,2025-02-08 18:55:06,224,4,41000,E-Wallet
4791,2025-02-08 09:40:53,307,12,35000,Cash
4792,2025-02-08 19:07:41,139,13,93000,Debit Card
4793,2025-02-08 14:41:00,29,9,28000,E-Wallet
4794,2025-02-08 15:29:45,128,4,64000,Credit Card
4795,2025-02-08 18:22:50,51,10,26000,Cash
4796,2025-02-08 14:32:06,182,13,25000,QRIS
4797,2025-02-08 18:49:48,191,9,20000,Credit Card
4798,2025-02-08 11:14:38,82,8,27000,Debit Card
4799,2025-02-08 15:05:15,375,14,91000,Cash
4800,2025-02-08 18:14:23,82,13,128000,QRIS
4801,2025-02-08 13:16:51,356,9,39000,QRIS
4802,2025-02-08 17:59:31,230,8,48000,E-Wallet
4803,2025-02-08 17:58:25,439,13,108000,E-Wallet
4804,2025-02-08 10:44:48,341,7,43000,Credit Card
4805,2025-02-08 13:39:07,361,5,69000,QRIS
4806,2025-02-08 10:46:57,253,3,26000,Credit Card
4807,2025-02-08 08:05:21,46,7,28000,E-Wallet
4808,2025-02-08 09:28:01,467,6,117000,Credit Card
4809,2025-02-08 17:28:03,104,6,122000,E-Wallet
4810,2025-02-08 16:45:17,289,15,118000,Cash
4811,2025-02-08 13:45:59,125,13,79000,Credit Card
4812,2025-02-08 09:16:58,196,1,110000,Debit Card
4813,2025-02-09 17:01:26,470,6,107000,QRIS
4814,2025-02-09 16:08:51,11,2,47000,QRIS
4815,2025-02-09 12:55:25,275,12,57000,Debit Card
4816,2025-02-09 07:57:14,497,14,80000,QRIS
4817,2025-02-09 17:10:01,92,2,19000,Cash
4818,2025-02-09 16:37:14,349,8,78000,Cash
4819,2025-02-09 07:56:37,261,6,57000,QRIS
4820,2025-02-09 18:47:00,181,10,100000,Credit Card
4821,2025-02-09 11:47:52,364,8,67000,Credit Card
4822,2025-02-09 16:36:02,341,12,84000,Credit Card
4823,2025-02-09 19:45:26,447,10,73000,E-Wallet
4824,2025-02-09 18:21:27,209,8,105000,Cash
4825,2025-02-09 11:34:48,5,10,110000,Credit Card
4826,2025-02-09 13:04:43,11,6,27000,QRIS
4827,2025-02-09 08:33:41,314,5,35000,Debit Card
4828,2025-02-09 12:50:45,74,8,29000,Cash
4829,2025-02-09 19:18:38,241,8,69000,Cash
4830,2025-02-09 09:44:30,365,5,22000,QRIS
4831,2025-02-09 09:31:04,113,6,103000,E-Wallet
4832,2025-02-09 12:00:19,91,10,73000,Cash
4833,2025-02-09 15:48:11,382,2,61000,QRIS
4834,2025-02-09 16:40:07,384,6,120000,Debit Card
4835,2025-02-09 18:21:34,283,6,35000,Credit Card
4836,2025-02-09 16:44:36,481,8,86000,Credit Card
4837,2025-02-09 14:16:14,60,6,120000,E-Wallet
4838,2025-02-09 11:55:00,78,8,34000,E-Wallet
4839,2025-02-09 12:47:10,451,5,125000,Credit Card
4840,2025-02-09 12:13:32,246,8,30000,QRIS
4841,2025-02-09 08:21:10,121,2,111000,Debit Card
4842,2025-02-09 18:23:54,475,10,32000,E-Wallet
4843,2025-02-09 15:44:24,75,6,123000,QRIS
4844,2025-02-09 18:14:07,427,14,26000,E-Wallet
4845,2025-02-09 07:29:27,71,12,28000,Credit Card
4846,2025-02-09 16:45:12,441,12,32000,Debit Card
4847,2025-02-09 15:42:08,186,10,46000,Credit Card
4848,2025-02-09 11:54:45,345,2,125000,Cash
4849,2025-02-09 11:34:19,131,2,104000,Credit Card
4850,2025-02-09 11:54:23,373,6,82000,Debit Card
4851,2025-02-09 19:57:09,240,10,22000,Cash
4852,2025-02-09 12:19:44,478,8,30000,Debit Card
4853,2025-02-09 08:17:18,55,2,71000,Cash
4854,2025-02-09 18:58:25,336,6,50000,Credit Card
4855,2025-02-09 19:43:05,259,2,66000,E-Wallet
4856,2025-02-09 17:30:43,354,8,74000,Debit Card
4857,2025-02-09 16:24:30,384,10,52000,Cash
4858,2025-02-09 15:59:09,125,2,81000,E-Wallet
4859,2025-02-09 11:17:58,87,2,107000,E-Wallet
4860,2025-02-09 17:42:59,308,6,120000,E-Wallet
4861,2025-02-09 10:55:44,219,6,116000,Credit Card
4862,2025-02-09 14:50:46,452,2,61000,E-Wallet
4863,2025-02-09 18:23:00,415,10,41000,E-Wallet
4864,2025-02-09 18:58:04,248,8,109000,E-Wallet
4865,2025-02-09 11:55:39,436,14,36000,QRIS
4866,2025-02-09 16:27:14,1,10,25000,Debit Card
4867,2025-02-09 19:14:23,233,12,30000,Debit Card
4868,2025-02-09 19:38:46,432,10,96000,Cash
4869,2025-02-09 14:06:27,92,2,116000,E-Wallet
4870,2025-02-09 11:40:27,198,5,131000,Debit Card
4871,2025-02-09 19:33:45,119,6,26000,QRIS
4872,2025-02-09 11:26:38,67,5,28000,Cash
4873,2025-02-09 18:02:19,256,8,64000,Debit Card
4874,2025-02-09 10:10:27,324,5,89000,QRIS
4875,2025-02-09 17:04:23,73,5,129000,Credit Card
4876,2025-02-09 09:33:07,21,14,62000,Debit Card
4877,2025-02-09 08:50:21,116,5,64000,Cash
4878,2025-02-09 19:39:54,118,10,91000,E-Wallet
4879,2025-02-09 12:34:12,351,2,73000,Credit Card
4880,2025-02-09 08:51:11,496,2,69000,Debit Card
4881,2025-02-09 10:08:47,204,12,69000,QRIS
4882,2025-02-09 09:10:43,210,2,113000,Credit Card
4883,2025-02-09 10:16:10,35,12,98000,Debit Card
4884,2025-02-09 10:11:26,20,8,38000,E-Wallet
4885,2025-02-09 09:13:42,36,2,47000,Debit Card
4886,2025-02-09 08:55:40,80,5,138000,Cash
4887,2025-02-09 15:30:14,394,6,91000,Credit Card
4888,2025-02-09 07:42:26,482,2,104000,Credit Card
4889,2025-02-09 07:47:04,216,14,19000,Debit Card
4890,2025-02-09 20:39:29,239,10,27000,Debit Card
4891,2025-02-09 18:39:28,68,2,68000,E-Wallet
4892,2025-02-09 08:30:45,85,8,20000,QRIS
4893,2025-02-09 09:49:46,39,2,75000,E-Wallet
4894,2025-02-09 08:11:44,270,10,118000,E-Wallet
4895,2025-02-09 14:33:07,260,12,73000,Credit Card
4896,2025-02-09 12:53:54,145,6,15000,Cash
4897,2025-02-09 09:52:55,267,12,67000,Cash
4898,2025-02-09 11:44:34,323,14,34000,Cash
4899,2025-02-09 19:28:55,93,6,82000,Credit Card
4900,2025-02-09 18:00:35,134,8,48000,QRIS
4901,2025-02-09 12:11:17,336,8,128000,Credit Card
4902,2025-02-09 12:39:21,161,12,37000,E-Wallet
4903,2025-02-09 10:25:22,167,12,94000,Credit Card
4904,2025-02-09 10:23:59,34,8,132000,Cash
4905,2025-02-09 07:08:14,344,5,48000,Debit Card
4906,2025-02-09 12:42:06,459,12,121000,Debit Card
4907,2025-02-09 14:07:33,39,8,103000,E-Wallet
4908,2025-02-09 16:42:36,109,14,107000,E-Wallet
4909,2025-02-09 08:26:08,376,5,24000,Debit Card
4910,2025-02-09 09:52:34,23,10,90000,Credit Card
4911,2025-02-09 15:25:09,303,10,121000,E-Wallet
4912,2025-02-09 08:25:48,71,12,70000,Cash
4913,2025-02-09 08:16:15,487,5,79000,Credit Card
4914,2025-02-09 20:03:43,463,6,20000,E-Wallet
4915,2025-02-09 12:30:43,462,10,99000,QRIS
4916,2025-02-09 08:51:56,347,8,67000,Debit Card
4917,2025-02-09 19:07:54,439,2,56000,Credit Card
4918,2025-02-09 17:30:31,489,2,124000,QRIS
4919,2025-02-09 11:37:49,160,14,39000,Credit Card
4920,2025-02-09 07:41:27,488,5,114000,Credit Card
4921,2025-02-09 08:07:20,2,8,100000,QRIS
4922,2025-02-09 15:09:34,477,8,139000,Cash
4923,2025-02-09 09:14:48,422,5,101000,Debit Card
4924,2025-02-09 10:44:23,416,5,84000,Debit Card
4925,2025-02-09 11:41:09,426,6,94000,Credit Card
4926,2025-02-09 11:48:36,496,5,30000,E-Wallet
4927,2025-02-09 11:43:31,135,6,77000,QRIS
4928,2025-02-09 07:51:02,1,6,31000,Cash
4929,2025-02-09 11:57:39,176,5,65000,Cash
4930,2025-02-09 08:04:17,131,14,89000,Credit Card
4931,2025-02-09 21:15:53,38,10,116000,QRIS
4932,2025-02-09 17:39:24,468,14,131000,Cash
4933,2025-02-09 06:15:08,462,6,73000,E-Wallet
4934,2025-02-09 12:50:03,56,14,89000,E-Wallet
4935,2025-02-09 12:30:21,225,2,30000,Credit Card
4936,2025-02-09 08:12:16,2,10,19000,QRIS
4937,2025-02-09 12:41:07,488,12,98000,Debit Card
4938,2025-02-09 18:36:04,443,6,43000,E-Wallet
4939,2025-02-09 08:27:05,24,12,124000,Debit Card
4940,2025-02-09 07:09:50,178,5,150000,QRIS
4941,2025-02-09 07:08:33,74,5,22000,E-Wallet
4942,2025-02-09 18:27:35,30,2,75000,QRIS
4943,2025-02-09 16:17:18,471,5,64000,Credit Card
4944,2025-02-10 14:51:08,50,12,53000,E-Wallet
4945,2025-02-10 08:55:30,238,6,69000,QRIS
4946,2025-02-10 15:14:13,333,6,32000,Credit Card
4947,2025-02-10 18:36:54,249,12,32000,Cash
4948,2025-02-10 08:37:26,109,3,115000,Debit Card
4949,2025-02-10 18:36:26,485,3,68000,E-Wallet
4950,2025-02-10 18:49:38,401,2,23000,QRIS
4951,2025-02-10 07:43:46,347,2,63000,E-Wallet
4952,2025-02-10 19:27:33,488,5,60000,Debit Card
4953,2025-02-10 07:24:20,187,12,39000,Credit Card
4954,2025-02-10 10:03:56,15,9,69000,E-Wallet
4955,2025-02-10 08:18:59,393,6,35000,QRIS
4956,2025-02-10 08:52:10,207,3,49000,Credit Card
4957,2025-02-10 12:29:05,113,6,117000,Credit Card
4958,2025-02-10 12:56:18,462,5,32000,Cash
4959,2025-02-10 06:27:12,31,6,19000,Cash
4960,2025-02-10 11:40:17,176,2,114000,Debit Card
4961,2025-02-10 10:55:34,223,12,118000,Credit Card
4962,2025-02-10 13:01:56,470,6,135000,Credit Card
4963,2025-02-10 15:11:28,295,3,37000,QRIS
4964,2025-02-10 17:36:13,468,9,54000,E-Wallet
4965,2025-02-10 19:34:07,339,3,110000,E-Wallet
4966,2025-02-10 07:00:55,19,3,137000,E-Wallet
4967,2025-02-10 08:09:40,163,5,96000,QRIS
4968,2025-02-10 07:18:47,329,9,43000,E-Wallet
4969,2025-02-10 19:40:14,364,2,119000,E-Wallet
4970,2025-02-10 10:11:24,375,3,63000,Credit Card
4971,2025-02-10 08:53:48,229,3,92000,QRIS
4972,2025-02-10 11:10:26,42,12,77000,QRIS
4973,2025-02-10 08:10:59,429,9,97000,QRIS
4974,2025-02-10 11:25:10,385,6,95000,Credit Card
4975,2025-02-10 08:23:30,109,5,89000,Credit Card
4976,2025-02-10 20:51:58,423,3,111000,QRIS
4977,2025-02-10 15:49:30,450,3,110000,Cash
4978,2025-02-10 19:41:34,318,9,97000,Debit Card
4979,2025-02-10 09:24:03,438,12,108000,Cash
4980,2025-02-10 12:41:03,291,2,40000,E-Wallet
4981,2025-02-10 19:36:40,387,3,111000,Credit Card
4982,2025-02-10 12:32:27,1,2,104000,Debit Card
4983,2025-02-10 07:57:27,327,3,85000,Credit Card
4984,2025-02-10 18:34:47,196,5,37000,QRIS
4985,2025-02-10 08:15:23,287,2,113000,Cash
4986,2025-02-10 15:18:09,441,3,41000,E-Wallet
4987,2025-02-10 20:16:27,122,3,136000,Debit Card
4988,2025-02-10 17:20:58,41,12,131000,Credit Card
4989,2025-02-10 11:29:18,155,5,93000,Debit Card
4990,2025-02-10 11:32:07,181,5,82000,E-Wallet
4991,2025-02-10 18:08:58,367,3,105000,QRIS
4992,2025-02-10 16:37:25,480,2,56000,Credit Card
4993,2025-02-10 15:24:01,379,3,104000,Debit Card
4994,2025-02-10 08:25:28,218,3,64000,Credit Card
4995,2025-02-10 15:36:37,326,3,45000,Debit Card
4996,2025-02-10 16:26:01,181,5,110000,Credit Card
4997,2025-02-10 17:47:30,26,5,104000,Credit Card
4998,2025-02-10 16:30:36,243,2,69000,Cash
4999,2025-02-10 17:31:37,245,3,128000,Cash
5000,2025-02-10 18:47:27,245,12,107000,QRIS
5001,2025-02-10 13:30:30,215,5,135000,Credit Card
5002,2025-02-10 12:58:57,476,3,68000,QRIS
5003,2025-02-10 19:27:13,493,3,30000,Cash
5004,2025-02-10 12:11:50,395,9,83000,QRIS
5005,2025-02-10 07:19:12,141,6,72000,Debit Card
5006,2025-02-10 12:00:58,286,5,63000,Cash
5007,2025-02-10 11:03:06,357,12,82000,Credit Card
5008,2025-02-10 12:42:29,41,9,113000,QRIS
5009,2025-02-10 16:12:47,365,5,35000,E-Wallet
5010,2025-02-10 08:50:59,66,6,110000,E-Wallet
5011,2025-02-10 08:02:51,275,9,104000,Cash
5012,2025-02-10 14:05:52,284,9,89000,E-Wallet
5013,2025-02-10 19:55:56,420,6,46000,QRIS
5014,2025-02-10 12:26:00,140,5,69000,Cash
5015,2025-02-10 07:33:38,95,12,45000,Credit Card
5016,2025-02-10 08:58:48,363,9,41000,Cash
5017,2025-02-10 07:59:12,378,3,76000,Credit Card
5018,2025-02-10 12:55:46,315,5,114000,Cash
5019,2025-02-10 14:21:51,360,2,54000,Debit Card
5020,2025-02-10 09:01:47,41,5,58000,Debit Card
5021,2025-02-10 08:22:37,478,3,50000,Credit Card
5022,2025-02-10 12:52:29,86,6,112000,Cash
5023,2025-02-10 12:30:20,331,5,63000,E-Wallet
5024,2025-02-10 16:08:55,411,5,92000,E-Wallet
5025,2025-02-10 19:27:17,32,12,49000,Debit Card
5026,2025-02-10 09:04:01,26,5,98000,Cash
5027,2025-02-10 16:25:57,161,6,127000,Cash
5028,2025-02-10 16:27:58,173,3,65000,Credit Card
5029,2025-02-10 13:59:56,397,3,130000,Credit Card
5030,2025-02-10 18:13:37,131,6,83000,Cash
5031,2025-02-10 10:19:02,407,6,48000,Credit Card
5032,2025-02-10 19:40:10,136,9,107000,Debit Card
5033,2025-02-10 12:32:20,230,3,115000,Debit Card
5034,2025-02-10 07:14:13,349,12,59000,Credit Card
5035,2025-02-10 08:22:07,151,2,82000,Credit Card
5036,2025-02-10 20:11:10,446,6,25000,Credit Card
5037,2025-02-10 18:21:29,371,5,111000,Cash
5038,2025-02-10 08:24:12,135,6,82000,Credit Card
5039,2025-02-10 12:29:51,270,2,34000,Credit Card
5040,2025-02-10 16:15:44,141,3,81000,E-Wallet
5041,2025-02-10 08:45:17,388,5,75000,Cash
5042,2025-02-10 11:35:50,115,3,35000,Debit Card
5043,2025-02-10 10:52:33,98,12,102000,Cash
5044,2025-02-10 09:15:07,300,9,100000,E-Wallet
5045,2025-02-10 19:27:59,322,2,111000,Debit Card
5046,2025-02-10 21:53:24,128,9,28000,Credit Card
5047,2025-02-10 07:44:33,427,5,15000,Debit Card
5048,2025-02-10 11:36:20,486,6,85000,E-Wallet
5049,2025-02-10 11:21:07,284,9,85000,Debit Card
5050,2025-02-10 17:37:34,254,9,101000,Credit Card
5051,2025-02-10 10:46:38,218,9,45000,E-Wallet
5052,2025-02-10 18:47:49,156,12,53000,Credit Card
5053,2025-02-10 13:32:28,97,6,78000,Cash
5054,2025-02-10 13:08:41,143,9,57000,QRIS
5055,2025-02-10 19:31:02,382,3,41000,Cash
5056,2025-02-10 07:05:56,338,3,68000,Cash
5057,2025-02-10 08:03:23,231,2,71000,Debit Card
5058,2025-02-10 10:51:38,21,5,106000,QRIS
5059,2025-02-11 16:12:58,22,13,121000,Cash
5060,2025-02-11 12:19:08,254,4,52000,Credit Card
5061,2025-02-11 08:56:18,246,13,69000,E-Wallet
5062,2025-02-11 09:38:22,243,9,109000,E-Wallet
5063,2025-02-11 15:39:47,470,13,83000,QRIS
5064,2025-02-11 19:32:22,475,3,56000,QRIS
5065,2025-02-11 15:25:41,366,4,54000,E-Wallet
5066,2025-02-11 12:17:51,13,1,102000,QRIS
5067,2025-02-11 09:06:34,155,3,35000,Cash
5068,2025-02-11 18:17:34,469,3,31000,Cash
5069,2025-02-11 08:35:20,42,9,83000,Debit Card
5070,2025-02-11 10:50:32,340,3,71000,Credit Card
5071,2025-02-11 12:29:04,379,9,83000,E-Wallet
5072,2025-02-11 13:49:08,326,4,19000,QRIS
5073,2025-02-11 12:09:46,54,2,88000,Cash
5074,2025-02-11 10:00:47,289,9,26000,QRIS
5075,2025-02-11 07:59:12,497,4,54000,Cash
5076,2025-02-11 19:48:57,354,9,96000,Credit Card
5077,2025-02-11 08:48:26,32,3,125000,Credit Card
5078,2025-02-11 07:19:28,186,4,95000,Cash
5079,2025-02-11 19:11:54,344,2,124000,E-Wallet
5080,2025-02-11 14:20:50,231,13,47000,Cash
5081,2025-02-11 10:44:15,54,13,110000,QRIS
5082,2025-02-11 13:17:36,385,4,22000,Debit Card
5083,2025-02-11 18:52:29,228,13,65000,Cash
5084,2025-02-11 18:36:06,378,13,57000,Credit Card
5085,2025-02-11 16:19:02,131,1,81000,E-Wallet
5086,2025-02-11 08:31:12,229,2,20000,QRIS
5087,2025-02-11 15:30:08,184,3,44000,Credit Card
5088,2025-02-11 10:57:17,305,15,19000,Credit Card
5089,2025-02-11 12:49:05,147,9,166000,Cash
5090,2025-02-11 11:28:23,443,13,26000,Credit Card
5091,2025-02-11 08:06:17,148,13,39000,QRIS
5092,2025-02-11 10:49:50,379,15,120000,Cash
5093,2025-02-11 08:01:19,458,3,133000,Cash
5094,2025-02-11 18:04:20,350,1,50000,Credit Card
5095,2025-02-11 15:53:02,308,13,81000,Cash
5096,2025-02-11 15:35:54,168,9,23000,Cash
5097,2025-02-11 12:42:12,439,2,128000,E-Wallet
5098,2025-02-11 18:05:04,204,4,27000,Credit Card
5099,2025-02-11 06:10:21,109,9,26000,Debit Card
5100,2025-02-11 15:23:57,61,3,109000,QRIS
5101,2025-02-11 12:29:34,107,3,93000,E-Wallet
5102,2025-02-11 09:24:13,198,13,105000,E-Wallet
5103,2025-02-11 11:08:54,255,15,41000,Credit Card
5104,2025-02-11 08:18:34,284,1,75000,E-Wallet
5105,2025-02-11 17:42:19,277,9,83000,Cash
5106,2025-02-11 19:59:25,318,15,41000,Credit Card
5107,2025-02-11 08:33:34,201,13,41000,Cash
5108,2025-02-11 13:05:01,28,13,117000,Credit Card
5109,2025-02-11 12:20:08,296,1,80000,E-Wallet
5110,2025-02-11 08:53:15,405,15,98000,Credit Card
5111,2025-02-11 18:46:23,57,15,80000,Cash
5112,2025-02-11 11:13:20,401,2,97000,Cash
5113,2025-02-11 08:41:18,130,15,72000,E-Wallet
5114,2025-02-11 09:32:46,388,9,48000,QRIS
5115,2025-02-11 07:44:05,156,2,127000,QRIS
5116,2025-02-11 08:32:58,414,4,104000,E-Wallet
5117,2025-02-11 07:09:23,242,9,68000,QRIS
5118,2025-02-11 17:15:21,344,13,82000,E-Wallet
5119,2025-02-11 11:18:36,84,3,43000,Credit Card
5120,2025-02-11 20:12:54,115,9,88000,Debit Card
5121,2025-02-11 09:17:17,341,3,59000,E-Wallet
5122,2025-02-11 09:06:12,486,2,27000,QRIS
5123,2025-02-11 19:37:38,477,9,104000,Credit Card
5124,2025-02-11 19:31:41,376,15,110000,QRIS
5125,2025-02-11 10:45:39,109,3,71000,Cash
5126,2025-02-11 11:54:12,217,15,80000,QRIS
5127,2025-02-11 16:27:06,11,13,63000,Cash
5128,2025-02-11 07:22:41,400,4,84000,E-Wallet
5129,2025-02-11 10:57:40,280,13,129000,Cash
5130,2025-02-11 14:38:07,406,15,32000,Credit Card
5131,2025-02-11 13:47:54,84,4,25000,Credit Card
5132,2025-02-11 18:18:08,321,15,123000,E-Wallet
5133,2025-02-11 15:15:33,353,4,95000,Credit Card
5134,2025-02-11 16:52:27,158,13,97000,QRIS
5135,2025-02-11 13:04:01,1,3,33000,Debit Card
5136,2025-02-11 08:02:36,35,1,108000,Cash
5137,2025-02-11 13:35:07,284,3,66000,Debit Card
5138,2025-02-11 11:53:32,371,2,67000,E-Wallet
5139,2025-02-11 09:56:46,244,4,38000,QRIS
5140,2025-02-11 10:45:12,271,2,119000,Cash
5141,2025-02-11 12:34:28,286,9,57000,QRIS
5142,2025-02-11 18:43:28,37,3,98000,Credit Card
5143,2025-02-11 15:26:46,324,9,53000,Debit Card
5144,2025-02-11 10:51:01,427,3,97000,Cash
5145,2025-02-11 10:54:37,110,3,50000,Debit Card
5146,2025-02-11 09:07:04,133,2,29000,Cash
5147,2025-02-11 09:54:29,429,15,54000,Credit Card
5148,2025-02-11 10:49:46,118,13,22000,Cash
5149,2025-02-11 13:27:43,162,2,23000,Debit Card
5150,2025-02-11 08:34:24,396,1,34000,Debit Card
5151,2025-02-11 13:28:33,250,3,27000,Cash
5152,2025-02-11 10:57:51,306,4,92000,Debit Card
5153,2025-02-11 08:01:08,117,1,50000,QRIS
5154,2025-02-11 18:05:32,22,1,37000,Debit Card
5155,2025-02-11 09:02:21,329,3,115000,QRIS
5156,2025-02-11 08:19:19,100,3,44000,Cash
5157,2025-02-11 15:14:14,22,3,120000,Cash
5158,2025-02-11 11:37:22,151,2,80000,Credit Card
5159,2025-02-11 07:13:55,259,1,30000,Credit Card
5160,2025-02-11 10:54:51,361,2,44000,Credit Card
5161,2025-02-11 15:08:11,177,13,100000,Cash
5162,2025-02-12 18:01:01,373,7,20000,E-Wallet
5163,2025-02-12 16:12:05,404,9,73000,Debit Card
